1546898952.827069800	19	-0.477037	-0.0261185	2.95633	-0.971358	-0.0101896	-0.196481	0.133246	
1546898952.916431546	19	-0.491371	0.00525977	2.7893	-0.970989	-0.00709069	-0.221548	0.0896983	
1546898953.006082754	19	-0.510192	0.0103464	2.73415	-0.977387	-0.0106704	-0.198998	0.0707163	
1546898953.097123111	19	-0.504105	0.00738344	2.62348	0.997404	-0.00293599	-0.00221133	0.0719143	
1546898953.184419231	19	-0.512148	0.0073172	2.50003	-0.982997	-0.00627546	-0.172138	0.0636028	
1546898953.274320149	19	-0.505008	4.75073e-05	2.34136	-0.979911	-0.00642538	-0.191545	0.0551743	
1546898953.363329363	19	-0.524981	0.00559311	2.24663	-0.980539	-0.00403935	-0.192426	0.0387218	
1546898953.450921260	19	-0.522362	0.0110723	2.12094	-0.98657	-0.00401543	-0.161435	0.024537	
1546898953.541848275	19	-0.52756	0.0207648	1.96646	-0.986265	-0.00194515	-0.164417	0.0156309	
1546898953.630544446	19	-0.530353	0.0188585	1.8614	-0.995365	-0.000557205	-0.0925674	0.0260696	
1546898953.716842404	19	-0.537362	0.0221903	1.72707	-0.99372	-0.00493017	-0.108626	0.0263775	
1546898953.802637688	19	-0.539856	0.0369646	1.60513	-0.994514	-0.00196922	-0.103258	0.0165949	
1546898953.887048713	19	-0.543323	0.0390178	1.47413	-0.993412	-0.00198966	-0.113167	0.0179568	
1546898953.971558234	19	-0.550208	0.0377821	1.32766	-0.994355	-0.00136652	-0.105406	0.0120664	
1546898954.055681368	19	-0.577189	0.0536924	1.23668	-0.991678	-0.00284631	-0.127932	0.014154	
1546898954.137488958	19	-0.612693	0.0385276	1.05967	-0.992116	-0.0136061	-0.122309	0.0236765	
1546898955.112373002	17	-0.187643	-0.026727	2.58521	-0.99717	0.00222162	-0.00907825	-0.0745919	
1546898955.202979124	17	-0.215526	-0.0238302	2.42016	0.997601	-0.000123869	-0.0686539	0.00892183	
1546898955.292897651	17	-0.24854	-0.0226245	2.32892	0.994618	0.00220473	0.101988	-0.0181535	
1546898955.383598052	17	-0.296302	-0.00322831	2.17224	0.998933	-0.00192434	0.0392454	0.0242784	
1546898955.475768677	17	-0.32126	0.00440449	2.02002	-0.990302	-0.00522614	-0.130335	0.0478375	
1546898955.562307914	17	-0.34401	0.0160621	1.87336	-0.998975	0.00660676	-0.017851	-0.0410607	
1546898955.650521522	17	-0.367815	0.0119487	1.75234	-0.996845	0.00742802	-0.0690695	-0.0383866	
1546898955.737747155	17	-0.379603	0.0123754	1.62231	-0.998286	-0.00253623	-0.0575181	0.0105116	
1546898955.823198818	17	-0.409112	0.0232361	1.47169	-0.996647	0.00728395	-0.0789067	-0.0203696	
1546898955.918004283	17	-0.425482	0.0268747	1.33914	-0.993877	-0.00508003	-0.104734	0.0348437	
1546898956.012370854	17	-0.453968	0.0258365	1.20875	-0.995925	0.000922211	-0.0880755	-0.0193799	
1546898959.446645157	13	0.0186452	-0.0281387	2.85757	0.995578	0.00760701	-0.0919495	0.0176834	
1546898959.528631156	13	0.0228493	-0.0268257	2.74669	0.996332	0.00419289	-0.0854699	-0.000770496	
1546898959.609549460	13	0.0236493	-0.0105208	2.68025	0.998802	0.00522836	-0.0230845	0.0428394	
1546898959.692630831	13	0.0177848	-0.00493246	2.52752	0.997603	-0.00053869	-0.0198288	0.0662899	
1546898959.776547687	13	0.0118282	-0.00355535	2.42772	0.994604	-0.00199161	-0.0321683	0.0986088	
1546898959.858049922	13	-0.00544627	0.00981767	2.26285	0.997094	0.00420381	-0.0630588	0.042536	
1546898959.941296146	13	-0.00752378	-0.00662105	2.183	0.998778	0.00337027	-0.00359864	0.0491799	
1546898960.025483795	13	-0.0111054	-0.0146474	2.07604	0.997392	0.00184022	0.012484	0.0710616	
1546898960.106007647	13	-0.102363	-0.00157488	1.93057	0.998036	0.00135641	0.00703154	0.0622304	
1546898960.186832050	13	-0.243805	0.00088673	1.81652	0.999455	0.00759456	0.00487561	0.0317447	
1546898960.268158550	13	-0.369633	0.0125379	1.735	0.996318	0.000519436	0.0666874	0.0538858	
1546898960.350127863	13	-0.520496	0.0278459	1.58872	0.996159	-0.0037556	0.0802221	0.0348851	
1546898960.432880538	13	-0.5698	0.0329771	1.46926	-0.99354	-0.000838373	-0.111503	0.0211045	
1546898960.519005569	13	-0.575965	0.0409118	1.43077	0.989986	-0.00620633	0.14085	0.00712851	
1546898960.602819405	13	-0.586246	0.0461774	1.24957	0.994759	-0.00466829	0.101355	-0.0126751	
1546898960.688222220	13	-0.59703	0.0577541	1.14649	-0.993959	0.0015593	-0.109289	0.00999433	
1546898960.769736004	13	-0.613752	0.0523108	1.03351	-0.993347	-0.00139813	-0.114979	-0.00637741	
1546898961.074826756	10	2.44174	0.00665386	2.53932	0.87473	0.0574939	-0.473658	0.0847909	
1546898961.660094922	10	0.419739	-0.0111347	2.70176	0.985416	0.0336944	-0.129576	0.105028	
1546898961.738628385	10	0.307045	-0.0226289	2.62516	0.988671	0.0210383	-0.137441	0.05654	
1546898961.818004445	10	0.285008	-0.00417481	2.54012	0.989388	0.0155456	-0.11658	0.0853121	
1546898961.897754734	10	0.26034	-0.00543464	2.45016	0.995503	0.0157715	-0.0730576	0.0582038	
1546898961.980245784	10	0.238159	-0.00189578	2.3161	0.994889	0.0142906	-0.0814062	0.0580012	
1546898962.063262692	10	0.218218	0.00408681	2.20065	0.995264	0.0141353	-0.0760337	0.0588988	
1546898962.144162255	10	0.197651	0.0195162	2.07991	0.994864	0.0147309	-0.057506	0.0819864	
1546898962.231309573	10	0.0700171	0.019226	1.94662	0.995376	0.0151889	-0.0640605	0.0699389	
1546898962.317220923	10	-0.0640415	0.0157779	1.84168	0.998082	0.00426275	0.00928064	0.0610649	
1546898962.398575717	10	-0.0826072	0.0150299	1.70317	0.999488	0.00491488	0.00942575	0.0301685	
1546898962.482462597	10	-0.114406	0.0289132	1.58868	0.996106	0.00471749	0.0679899	0.0559366	
1546898962.562813045	10	-0.214609	0.0283873	1.45109	-0.990086	-0.0148727	-0.13499	0.035859	
1546898962.643534631	10	-0.323547	0.0309803	1.29908	-0.997342	-0.00290842	-0.0701702	-0.0194101	
1546898962.729439397	10	-0.361003	0.0434157	1.1754	0.995019	0.00162113	0.0996517	0.00204558	
1546898962.812384119	10	-0.438875	0.0358112	1.0289	-0.993319	-0.00693085	-0.114976	-0.00708768	
1546898965.720503367	19	-0.301275	-0.0234591	2.98381	-0.979484	-0.0160262	-0.174633	0.0992809	
1546898965.898305623	19	-0.491919	-0.0132717	2.70281	-0.997189	0.00462508	0.00808761	-0.0743425	
1546898965.983305220	19	-0.518433	0.00578241	2.58506	-0.979904	-0.00649763	-0.184144	0.0764042	
1546898966.068968632	19	-0.542519	0.00846032	2.44795	-0.997132	0.00948805	-0.0466015	-0.0588762	
1546898966.153900338	19	-0.544461	0.00295395	2.3643	-0.984065	-0.00178747	-0.174624	0.0334648	
1546898966.238395656	19	-0.564319	0.0215224	2.21207	-0.977827	-0.00408542	-0.20591	0.0379201	
1546898966.322752765	19	-0.580382	0.0173869	2.09577	-0.978555	-0.00512838	-0.203555	0.0311479	
1546898966.407234922	19	-0.599806	0.0156008	1.9568	-0.986565	-0.00694391	-0.157404	0.0431952	
1546898966.497450125	19	-0.609143	0.0142686	1.81815	0.980169	-0.00459329	0.197842	0.0102866	
1546898966.582729370	19	-0.612996	0.0192718	1.69271	-0.988461	-0.00444604	-0.147556	0.0339532	
1546898966.666833340	19	-0.629985	0.0404376	1.55447	-0.990096	-0.00300878	-0.139775	0.0127617	
1546898966.748461010	19	-0.622514	0.0242187	1.46636	-0.992091	-0.00231847	-0.124599	0.0150055	
1546898966.830451633	19	-0.637629	0.0339975	1.36207	0.985275	0.00417833	0.169276	-0.0237017	
1546898966.914213380	19	-0.641859	0.0483414	1.19742	0.990561	-0.000793296	0.136774	-0.00896805	
1546898966.995138151	19	-0.654373	0.0448621	1.09489	-0.989654	-0.000120722	-0.141837	0.0215997	
1546898967.076104891	19	-0.665288	0.0480602	0.978848	-0.988241	-0.00322259	-0.152216	0.0141444	
1546898968.230824026	17	-0.418652	0.0019462	2.30741	-0.989061	-0.00873198	-0.144163	0.0299982	
1546898968.315275589	17	-0.44289	0.00122006	2.16546	-0.986688	-0.00575316	-0.15495	0.0490374	
1546898968.401463019	17	-0.470222	0.00611435	2.04374	0.986951	0.00253553	0.16097	-0.00303814	
1546898968.485324987	17	-0.492598	0.00167187	1.88231	-0.985531	-0.0112077	-0.150215	0.0777017	
1546898968.569493481	17	-0.507707	0.0209218	1.77086	-0.992363	0.0123801	-0.110739	-0.05291	
1546898968.659180719	17	-0.51962	0.033764	1.63873	-0.994574	0.0138457	-0.0876029	-0.0543684	
1546898968.742632926	17	-0.543794	0.0265769	1.50928	0.992123	-0.000726352	0.125187	-0.00434832	
1546898968.826469886	17	-0.551951	0.0356391	1.36982	-0.987364	0.0202914	-0.146804	-0.0561108	
1546898968.912877262	17	-0.5738	0.0403627	1.24297	-0.989286	0.0147946	-0.142119	-0.0299267	
1546898968.996019856	17	-0.601746	0.0293728	1.11734	-0.985007	0.00246997	-0.171992	-0.0131529	
1546898971.989273760	13	1.09984	-0.0214619	2.83298	0.980321	0.0215837	-0.176071	0.0866242	
1546898972.077699132	13	1.01214	-0.00957742	2.77758	0.991345	0.0245146	-0.110784	0.0660345	
1546898972.166072156	13	0.567454	-0.00108854	2.67488	0.996295	0.019833	-0.0612951	0.056972	
1546898972.252274779	13	0.534277	0.00244135	2.56139	0.990373	0.0180293	-0.0715409	0.117124	
1546898972.336655087	13	0.500911	-0.00684253	2.44734	0.988061	0.0158817	-0.11678	0.0992273	
1546898972.422439630	13	0.469861	0.00228451	2.28053	0.986705	0.0169257	-0.128234	0.0984034	
1546898972.500792208	13	0.330231	0.00691742	2.21538	0.986689	0.021886	-0.1504	0.0578478	
1546898972.583367472	13	0.0735204	-0.00254067	2.11251	0.996891	0.010381	-0.0338419	0.0703926	
1546898972.674794148	13	0.0174199	0.0127905	1.95194	0.994775	0.00579616	-0.00352292	0.101865	
1546898972.758651676	13	-0.0172986	0.0239721	1.80443	0.996272	0.000572634	0.0407403	0.0760459	
1546898972.843676619	13	-0.0285933	0.0248619	1.70053	-0.999595	-0.00371922	0.0164785	0.0228929	
1546898972.925208370	13	-0.159608	0.0263713	1.54393	0.994172	0.00785647	0.0420069	0.0989783	
1546898973.010829529	13	-0.311933	0.0248704	1.31766	-0.983009	-0.0161736	-0.0329736	0.179844	
1546898973.169664464	13	-0.622569	0.0509327	1.07808	-0.983284	-0.000649638	-0.181347	0.0163154	
1546898973.254042475	13	-0.632306	0.0561003	0.925722	-0.982105	0.00415233	-0.188218	0.00511738	
1546898974.111567669	10	0.503177	-0.0320415	2.75338	0.97539	0.0232524	-0.204053	0.0802199	
1546898974.191417746	10	0.490072	-0.0147532	2.70725	0.982571	0.0210423	-0.166478	0.0799761	
1546898974.272642366	10	0.473071	-0.0141746	2.64978	0.980933	0.027959	-0.162836	0.102336	
1546898974.358396406	10	0.429824	-0.0105654	2.58492	0.986457	0.0295086	-0.139062	0.0818107	
1546898974.439672685	10	0.187466	-0.0135852	2.49667	0.991611	0.0285883	-0.0847595	0.0933045	
1546898974.524013732	10	0.0561877	-0.0110692	2.37134	0.997485	0.0108375	-0.0411041	0.0567134	
1546898974.608083772	10	0.036169	0.00120093	2.25181	0.995334	0.00917045	-0.0348679	0.0895025	
1546898974.689950294	10	-0.124004	0.0162839	2.0736	0.99762	0.00340874	-0.01662	0.0668375	
1546898974.775275979	10	-0.15561	0.031189	1.89109	0.999205	0.00937598	0.0296616	-0.0249497	
1546898974.860232770	10	-0.171321	0.0262177	1.77404	0.999178	0.0132574	0.033544	-0.0184833	
