1546898948.412851277	0	0	0	0	0	0	1
1546898948.433851936	4.42778e-05	-0.000205033	-0.000269586	0	0	0	1
1546898948.456915174	1.67956e-06	-0.000180861	-4.0314e-05	0	0	0	1
1546898948.481826255	-2.29826e-05	-0.000184103	-4.52623e-05	0	0	0	1
1546898948.505234950	1.89578e-06	-6.07764e-05	-4.99845e-05	0	0	0	1
1546898948.529100271	2.55258e-05	-2.7087e-05	-7.27293e-05	0	0	0	1
1546898948.552217692	2.35048e-05	-2.14781e-05	-0.000141559	0	0	0	1
1546898948.578608936	1.50486e-05	-4.42887e-05	-0.000128056	0	0	0	1
1546898948.604531931	5.63274e-05	0.000102401	-3.33956e-06	0	0	0	1
1546898948.628708270	-4.81451e-06	5.34042e-05	-4.79476e-05	0	0	0	1
1546898948.652939387	-3.99621e-05	-1.89699e-05	-5.35276e-05	0	0	0	1
1546898948.676501825	-5.23461e-05	-0.000143101	-0.000460348	0.00012207	-0.00012207	0.00012207	1
1546898948.700038283	-0.000125671	-0.000279031	-0.000510131	0	0	0	1
1546898948.722829795	-0.00017407	-0.000339607	-0.000545946	0	0	0	1
1546898948.747297714	-0.000190539	-0.000300171	-0.000386008	0	0	0	1
1546898948.771683178	-0.000196088	-0.000350333	-0.000360579	0	0	0	1
1546898948.798299231	-0.000189613	-0.000324929	-0.000299171	0	0	0	1
1546898948.820970077	-0.00039235	-0.000613611	-0.000293193	0	0	0	1
1546898948.843053583	-0.000381541	-0.000563702	-0.000236506	0	0	0	1
1546898948.866445115	-0.000335974	-0.000471882	-0.000221533	0	0	0	1
1546898948.889349485	-0.000317429	-0.00044547	-0.000209346	0	0	0	1
1546898948.911526210	-0.00032936	-0.000481347	-0.000202895	0	0	0	1
1546898948.935227356	-0.000322463	-0.000479418	-0.000178501	0	0	0	1
1546898948.958567018	-0.000243625	-0.00028835	-0.000144414	0	0	0	1
1546898948.980163012	-0.000280211	-0.000347107	-5.89814e-05	0	0	0	1
1546898949.003149052	-0.000290085	-0.000338802	-3.42229e-05	0	0	0	1
1546898949.024971800	-0.000338924	-0.000419012	-2.91492e-05	0	0	0	1
1546898949.049085106	-0.000345	-0.000410092	3.89295e-05	0	0	0	1
1546898949.072956810	-0.000319492	-0.000354273	5.00978e-05	0	0	0	1
1546898949.095791306	-0.000432279	-0.000403763	-3.79366e-05	0	0	0	1
1546898949.117618030	-0.000427886	-0.000425409	-2.26063e-06	0	0	0	1
1546898949.139575789	-0.000452803	-0.00048197	8.52935e-06	0	0	0	1
1546898949.161385565	-0.00048082	-0.000597659	-1.15788e-05	0	0.00012207	0.00012207	1
1546898949.185205676	-0.000470677	-0.000555036	-1.34826e-05	0	0	0	1
1546898949.209138134	-0.000405813	-0.000445583	-3.3353e-05	0	0	0	1
1546898949.232850543	-0.000381671	-0.000412279	5.85251e-06	0	0	0	1
1546898949.255377344	-0.000365573	-0.000422237	1.29661e-05	0	0	0	1
1546898949.277002594	-0.000474271	-0.000659061	3.30725e-05	-0.00012207	0	0	1
1546898949.301961273	-0.000476988	-0.000644611	7.67642e-05	0	0	0	1
1546898949.324971942	-0.00047421	-0.000616765	3.67362e-05	0	0	0	1
1546898949.347006106	-0.000442564	-0.000146862	0.000139438	-0.00012207	0	0	1
1546898949.369733962	-0.000490367	-0.000333275	2.21675e-05	0	0	0	1
1546898949.395708166	-0.000435678	-0.000342285	-8.0923e-06	0	0	0	1
1546898949.420047522	-0.000438142	-0.000344882	-5.63693e-06	0	0	0	1
1546898949.444398363	-0.000510552	-0.000552845	9.75343e-05	-0.00012207	0	0	1
1546898949.467751613	-0.000444266	-0.000491294	8.05186e-05	0	0	0	1
1546898949.490555296	-0.000486937	-0.000552777	4.55474e-05	0	0	0	1
1546898949.515120659	-0.000473179	-0.000529241	4.53387e-05	0	0	0	1
1546898949.538791581	-0.000487053	-0.00054701	5.99346e-05	0	0	0	1
1546898949.561642506	-0.000500882	-0.000617181	7.05718e-05	-0.00012207	0	0	1
1546898949.585754574	-0.000518476	-0.000660619	0.000131341	0	0	0	1
1546898949.609751339	-0.000536738	-0.000671065	5.22567e-05	0	0	0	1
1546898949.631730968	-0.000607943	-0.000800075	4.11616e-05	0.00012207	0	0	1
1546898949.656310136	-0.000527446	-0.000681221	6.31602e-05	0	0	0	1
1546898949.678153664	-0.000504995	-0.000511491	-0.000155288	0	0	0	1
1546898949.700430596	-0.000501432	-0.000520968	-0.000181878	0	0	0	1
1546898949.722137264	-0.00057151	-0.000687367	-3.62368e-05	-0.00012207	0.00012207	0.00012207	1
1546898949.744802581	-0.000540074	-0.000665214	-3.83433e-05	0	0	0	1
1546898949.768313972	-0.000524394	-0.000670266	-4.89351e-05	0	0	0	1
1546898949.791042606	-0.000525842	-0.000670492	2.87381e-05	0	0	0	1
1546898949.813300186	-0.000549099	-0.000661658	6.41908e-05	0	0	0	1
1546898949.835801216	-0.000526957	-0.000577397	8.91545e-05	0	0	0	1
1546898949.859510382	-0.000511066	-0.00048275	9.1421e-05	0	0	0	1
1546898949.881999773	-0.000526239	-0.000560378	-4.97891e-06	0	0	0	1
1546898949.905925761	-0.000428761	-0.000444437	7.64019e-06	0	0	0	1
1546898949.930162678	-0.000485797	-0.000519752	5.65047e-05	0	0	0	1
1546898949.952871950	-0.000494127	-0.000523687	0.000203787	-0.000172633	0	0	1
1546898949.977115720	-0.000546734	-0.000710974	0.000209166	-0.00012207	0.00012207	0.00012207	1
1546898950.000861429	-0.000598553	-0.00075256	0.000187995	0	0	0	1
1546898950.024435104	-0.000524005	-0.000480904	0.000144116	0	0	0	1
1546898950.047624215	-0.000484989	-0.000457303	0.000128083	0	0	0	1
1546898950.069634764	-0.000474565	-0.00047403	0.000112653	0	0	0	1
1546898950.092566650	-0.000466512	-0.000476398	0.000110337	0	0	0	1
1546898950.114249718	-0.000499438	-0.000531699	0.000110907	0	0	0	1
1546898950.137463228	-0.000449854	-0.000487196	0.000126226	0	0	0	1
1546898950.160400471	-0.000436199	-0.000479908	0.000133202	0	0	0	1
1546898950.181875976	-0.000428103	-0.000468016	0.000155943	0	0	0	1
1546898950.209279792	-0.000496706	-0.000500645	0.000180918	0	0	0	1
1546898950.229770944	-0.000463435	-0.000409187	0.000140833	0	0	0	1
1546898950.252141955	-0.00058042	-0.000507873	6.3747e-05	0	0	0	1
1546898950.274903240	-0.000563231	-0.000514929	4.27182e-05	0	0	0	1
1546898950.300063206	-0.000512921	-0.000459125	0.000128822	0	0	0	1
1546898950.323383972	-0.000489742	-0.000407066	0.000193185	0	0	0	1
1546898950.348516909	-0.000452937	-0.000343838	0.000167881	0	0	0	1
1546898950.371512596	-0.000429319	-0.000333169	7.72452e-05	0	0	0	1
1546898950.396152755	0.000293652	0.00107028	0.000553442	-0.000172633	0.000211432	-0.000244141	1
1546898950.424252242	0.000266986	0.000998154	0.00172007	-0.000322968	-0.00317383	-0.00133163	0.999994
1546898950.448340162	0.00864593	0.00807517	0.00493014	0	-0.00901421	-0.00313129	0.999954
1546898950.471800050	0.00728313	-0.00148759	0.00317332	0.000657369	-0.0111305	-0.00159628	0.999937
1546898950.497888278	0.019037	-0.00153374	0.00273546	0.0018229	-0.00949798	-0.00274862	0.999949
1546898950.520953398	0.0287863	-0.00149574	0.00246271	0.00216653	-0.010754	-0.00308092	0.999935
1546898950.544206762	0.0493487	-0.00190896	0.00385025	0.00257797	-0.0144245	-0.00530971	0.999879
1546898950.566908455	0.0599828	-0.00650795	0.00314573	0.00183917	-0.0160614	-0.00563246	0.999853
1546898950.591059334	0.0886446	-0.0146438	0.000742603	0.000818873	-0.0126135	-0.00506996	0.999907
1546898950.615370953	0.111774	-0.00917609	0.00269447	-0.000211432	-0.0107019	-0.0063088	0.999923
1546898950.638566037	0.144257	-0.0134465	0.00463798	-0.00089703	-0.0158996	-0.00512986	0.99986
1546898950.665834087	0.170183	-0.012047	0.00562378	-0.000634296	-0.0146652	-0.00643277	0.999872
1546898950.688883812	0.188485	-0.0195975	0.00282221	0.00113203	-0.0117473	-0.00447184	0.99992
1546898950.710566917	0.2403	-0.0127312	0.0105576	-0.000645935	-0.0112152	-0.00385634	0.999929
1546898950.734172586	0.260681	-0.0155293	0.0108605	-0.00202798	-0.0118779	-0.00480901	0.999916
1546898950.756002996	0.308497	-0.024672	0.00917514	0.000545915	-0.00957766	-0.00419681	0.999945
1546898950.779007187	0.340269	-0.0228977	0.0111299	0.00077204	-0.00600134	-0.0050773	0.999969
1546898950.802128361	0.392211	-0.0228565	0.011539	-0.00114512	-0.00481056	-0.00489196	0.999976
1546898950.826712668	0.41628	-0.024462	0.0121077	-0.00222757	-0.00370056	-0.00427595	0.999982
1546898950.851128588	0.445561	-0.0193143	0.0149043	-0.00227392	-0.00298262	-0.00470406	0.999982
1546898950.875960965	0.487729	-0.0285713	0.0152616	-0.00335416	-0.00129763	-0.00561656	0.999978
1546898950.901183335	0.518083	-0.0252252	0.016155	-0.00249872	0.00059802	-0.00508464	0.999984
1546898950.923717562	0.563758	-0.0263946	0.0243463	-0.00301244	-0.00141307	-0.00635821	0.999974
1546898950.947950613	0.584897	-0.0326574	0.0226227	-0.0031479	-0.000880262	-0.00763696	0.999965
1546898950.971479395	0.634721	-0.0327937	0.0223059	-0.0009534	0.00432274	-0.0067537	0.999967
1546898950.996285619	0.66235	-0.0297527	0.0254001	-0.00148505	0.00642002	-0.00808894	0.999946
1546898951.019143267	0.68137	-0.0329664	0.0256258	-0.00109863	0.00520627	-0.00858927	0.999949
1546898951.042938617	0.727453	-0.0339399	0.0258851	-0.00226407	0.00627921	-0.00941051	0.999933
1546898951.066113603	0.750211	-0.0353362	0.0257354	-0.00305907	0.0084863	-0.00914713	0.999917
1546898951.090814008	0.791086	-0.0367456	0.0279585	-0.0018106	0.0073293	-0.01017	0.99992
1546898951.114174517	0.817033	-0.0347781	0.0277374	-0.000472776	0.00786762	-0.0108629	0.99991
1546898951.137077362	0.862233	-0.0258939	0.0276966	0.00197965	0.0104753	-0.00419858	0.999934
1546898951.162053742	0.881976	-0.0249633	0.0288615	0.00059802	0.00965822	-0.000913491	0.999953
1546898951.185420331	0.901931	-0.0227038	0.030294	-0.000818873	0.00959864	0.00128609	0.999953
1546898951.210655022	0.938619	-0.0230955	0.0338254	-0.00265205	0.00913327	0.00425324	0.999946
1546898951.235816879	0.958889	-0.0240535	0.0358929	-0.00170462	0.0102212	0.00392718	0.999939
1546898951.260161211	0.997822	-0.026347	0.0366875	-0.00126271	0.00839716	0.00151976	0.999963
1546898951.282158273	1.02019	-0.0265541	0.0367341	-0.00217683	0.00827561	0.000880262	0.999963
1546898951.304820476	1.0576	-0.0267419	0.0371336	-0.00387369	0.00850472	0.00152954	0.999955
1546898951.334691809	1.08303	-0.0208295	0.03975	-0.00432963	0.00863426	0.000991704	0.999953
1546898951.358796985	1.11985	-0.0235923	0.0403493	-0.00417723	0.00458211	0.000781631	0.99998
1546898951.383064430	1.14239	-0.0241625	0.0400002	-0.00395176	0.00312414	0	0.999987
1546898951.408789302	1.16119	-0.0273884	0.0391864	-0.00328004	0.00455765	0.00105009	0.999984
1546898951.434782699	1.20761	-0.0234496	0.0426521	-0.00363761	0.00429681	0.00118352	0.999983
1546898951.458728863	1.22943	-0.0236274	0.0427286	-0.00351681	0.0028023	0.000244141	0.99999
1546898951.484645572	1.26909	-0.0279673	0.0423633	-0.00147498	0.00284976	0.000244141	0.999995
1546898951.509323972	1.29486	-0.0279506	0.0422792	-0.00104297	0.00522341	0	0.999986
1546898951.535383503	1.33918	-0.0279526	0.042852	-0.0024261	0.00442831	0	0.999987
1546898951.560336346	1.36559	-0.0264047	0.0438407	-0.00293223	0.0041306	-0.000366211	0.999987
1546898951.582612672	1.40988	-0.0232071	0.0440192	-0.00336525	0.00663461	-0.000172633	0.999972
1546898951.609952594	1.43071	-0.0236593	0.0451657	-0.00325037	0.00510365	0	0.999982
1546898951.634597284	1.47469	-0.0233274	0.0449313	-0.00361707	0.0069172	-0.0012207	0.999969
1546898951.659768867	1.51813	-0.0232793	0.0480905	-0.00300501	0.00763501	0	0.999966
1546898951.685870319	1.53844	-0.0238866	0.0492213	-0.00312891	0.00658614	-0.00185531	0.999972
1546898951.710510731	1.56224	-0.0232857	0.0494577	-0.00268555	0.00591128	-0.00264642	0.999975
1546898951.736320759	1.60154	-0.024099	0.04945	-0.0012207	0.00814402	-0.00252541	0.999963
1546898951.760731122	1.62607	-0.0229698	0.0507954	-0.00105009	0.00878652	-0.00347847	0.999955
1546898951.784372862	1.66644	-0.0229339	0.0511186	-0.00196832	0.00683267	-0.00412518	0.999966
1546898951.812064026	1.70618	-0.0230776	0.0513709	-0.00278898	0.00884231	-0.0036824	0.99995
1546898951.835464946	1.73168	-0.0192526	0.0529438	-0.00325266	0.00962577	-0.0041897	0.99994
1546898951.857844772	1.76602	-0.0225191	0.0535038	-0.00301491	0.00523766	-0.00450504	0.999972
1546898951.882722644	1.78671	-0.0224558	0.0537124	-0.00353372	0.00653504	-0.00550806	0.999957
1546898951.906585400	1.82853	-0.0204254	0.055016	-0.00261812	0.00914795	-0.00368644	0.999948
1546898951.930766519	1.84683	-0.0209855	0.0571879	-0.00260671	0.00743628	-0.00435365	0.999959
1546898951.954845518	1.86527	-0.0212487	0.0577129	-0.00241995	0.00632296	-0.0062184	0.999958
1546898951.977727747	1.90214	-0.0217107	0.0587209	-0.00176052	0.00638977	-0.00662337	0.999956
1546898952.003765957	1.92114	-0.0222224	0.0589064	-0.00133163	0.00765936	-0.00651791	0.999949
1546898952.030408081	1.96164	-0.0209444	0.0617803	-0.00107116	0.0062004	-0.00817416	0.999947
1546898952.053822946	1.97778	-0.0222139	0.0621643	-0.00126859	0.00392148	-0.00872098	0.999953
1546898952.081286506	2.01675	-0.02201	0.0625304	-0.00260957	0.00489044	-0.00937163	0.999941
1546898952.107584289	2.0343	-0.0228751	0.0627609	-0.00303707	0.00568643	-0.0084078	0.999944
1546898952.130023595	2.07549	-0.0217787	0.064821	-0.00385827	0.00272958	-0.00744829	0.999961
1546898952.154321080	2.09248	-0.0235339	0.0650955	-0.00391958	0.00158691	-0.00773294	0.999961
1546898952.181126038	2.13166	-0.0250915	0.0648221	-0.00294238	0.00415039	-0.00767491	0.999958
1546898952.203373009	2.15756	-0.0226173	0.0655864	-0.00219047	0.00561921	-0.0064084	0.999961
1546898952.226474659	2.19496	-0.0256074	0.0680211	-0.00324579	0.00192624	-0.00726395	0.999966
1546898952.249132066	2.21844	-0.0253986	0.0691066	-0.00317148	0.000984162	-0.00834822	0.99996
1546898952.274210507	2.25843	-0.0280378	0.0690714	-0.00115161	0.00281292	-0.00767297	0.999966
1546898952.299444499	2.28281	-0.0281458	0.0701187	-0.00111879	0.00374658	-0.00835714	0.999957
1546898952.320516074	2.30661	-0.0280006	0.0709499	-0.0010781	0.00110539	-0.00873635	0.999961
1546898952.342916874	2.35036	-0.0280203	0.0724242	-0.00224424	0.000272958	-0.0093262	0.999954
1546898952.367103345	2.37185	-0.0287701	0.0728179	-0.00324349	-0.000272958	-0.00886082	0.999955
1546898952.398349378	2.42053	-0.027938	0.0748189	-0.00332067	0.000863167	-0.00686313	0.999971
1546898952.424136802	2.44022	-0.0293231	0.0759564	-0.00407613	0.000585429	-0.00777426	0.999961
1546898952.448398798	2.4623	-0.0294093	0.0760883	-0.00358812	0.00118979	-0.00852659	0.999957
1546898952.472307684	2.5091	-0.0297012	0.077428	-0.00216997	0.00282085	-0.00791012	0.999962
1546898952.497123525	2.55466	-0.0299313	0.0793511	-0.00291439	0.00152466	-0.00908666	0.999953
1546898952.524931729	2.57531	-0.0306535	0.0796887	-0.00199465	0.00200582	-0.00884568	0.999957
1546898952.551786298	2.62078	-0.0309639	0.0810615	-0.000488281	0.00441314	-0.00987261	0.999941
