# X	Y	Z
27.3744	-8.78555	4.01602	
24.3182	-8.42109	3.35006	
24.0373	-8.89673	3.09297	
22.7351	-7.08746	2.71286	
22.4634	-7.38114	2.66227	
21.8499	-7.7232	2.49401	
18.8282	-8.5798	1.86484	
18.9762	-8.88784	1.85906	
18.7698	-7.66802	1.84518	
19.2078	-9.12035	1.86264	
20.0493	-9.55941	1.04801	
18.3683	-8.28065	0.942813	
20.0136	-9.5009	0.844292	
17.9627	-7.42253	0.745903	
19.7289	-9.25083	0.764309	
18.3399	-8.03788	0.708017	
19.9934	-9.50686	0.666755	
19.5353	-9.10162	0.602595	
19.3737	-8.98416	0.564629	
17.7961	-6.90239	0.530897	
17.939	-5.83095	0.529678	
19.7617	-9.53793	0.549842	
18.7524	-7.57706	0.529099	
19.8392	-8.7981	0.529518	
17.8313	-5.73352	0.495185	
18.8923	-8.13609	0.49802	
17.8041	-6.86451	0.486735	
18.5807	-6.70133	0.495591	
18.9469	-8.13221	0.482748	
18.6426	-6.27791	0.476888	
17.7013	-5.26646	0.460664	
19.8327	-8.77642	0.477239	
19.6722	-8.66287	0.475216	
19.0398	-8.22491	0.467119	
17.884	-5.73718	0.448926	
17.6786	-5.19892	0.44533	
18.6696	-6.27231	0.445062	
18.5777	-6.43462	0.42822	
17.8904	-5.5996	0.369952	
18.8062	-7.46037	0.363503	
18.7268	-6.56938	0.344942	
25.7839	-0.713394	6.36399	
27.1997	-6.76461	4.04778	
26.4541	-6.67994	3.88841	
26.3498	-3.69628	3.87567	
26.456	-5.94009	3.85118	
25.5107	-7.25552	3.61462	
26.1255	-5.98726	3.70215	
26.1932	-3.69828	3.70828	
26.1825	-7.14116	3.68981	
25.8149	-6.66533	3.63166	
25.7569	-6.701	3.55512	
25.4548	-6.52803	3.44511	
24.2291	-2.78573	3.18101	
23.3496	-5.05717	2.92048	
22.9448	-6.48515	2.72888	
20.4008	-5.08319	1.55101	
19.0413	-5.09759	1.40527	
18.3535	-5.08899	0.425778	
18.7631	-5.30963	0.36348	
18.6268	-5.21826	0.34679	
19.3555	-4.60362	0.346873	
18.4846	-5.10748	0.329832	
19.0782	-1.79481	0.318922	
18.1348	-4.86263	0.293899	
19.6732	-3.98382	0.29546	
18.8705	-1.667	0.2847	
18.1795	-4.91284	0.279156	
18.6897	-1.58171	0.267931	
19.1616	-4.28152	0.259992	
19.4255	-3.91144	0.257668	
19.0154	-4.18804	0.238098	
25.725	2.25714	6.31831	
26.5547	5.41244	3.52204	
30.8221	8.38222	3.90753	
30.2623	8.31644	3.63432	
21.7132	3.72895	2.62179	
30.1919	8.35132	3.59674	
35.0455	8.22646	4.12793	
21.7775	3.77871	2.58602	
22.6805	2.24557	2.66923	
20.9113	1.60155	2.44969	
21.7563	3.09994	2.40436	
23.3215	4.65181	1.90675	
20.7863	3.17394	0.805193	
25.9222	11.0664	7.18817	
26.3982	11.497	6.96469	
26.432	11.4677	6.90226	
36.978	13.6441	8.50278	
25.7706	10.3058	3.82113	
27.3744	-8.78555	4.01602	
24.3182	-8.42109	3.35006	
24.0373	-8.89673	3.09297	
22.7351	-7.08746	2.71286	
22.4634	-7.38114	2.66227	
21.8499	-7.7232	2.49401	
18.8282	-8.5798	1.86484	
18.9762	-8.88784	1.85906	
18.7698	-7.66802	1.84518	
19.2078	-9.12035	1.86264	
20.0493	-9.55941	1.04801	
18.3683	-8.28065	0.942813	
20.0136	-9.5009	0.844292	
17.9627	-7.42253	0.745903	
19.7289	-9.25083	0.764309	
18.3399	-8.03788	0.708017	
19.9934	-9.50686	0.666755	
19.5353	-9.10162	0.602595	
19.3737	-8.98416	0.564629	
17.7961	-6.90239	0.530897	
17.939	-5.83095	0.529678	
19.7617	-9.53793	0.549842	
18.7524	-7.57706	0.529099	
19.8392	-8.7981	0.529518	
17.8313	-5.73352	0.495185	
18.8923	-8.13609	0.49802	
17.8041	-6.86451	0.486735	
18.5807	-6.70133	0.495591	
18.9469	-8.13221	0.482748	
18.6426	-6.27791	0.476888	
17.7013	-5.26646	0.460664	
19.8327	-8.77642	0.477239	
19.6722	-8.66287	0.475216	
19.0398	-8.22491	0.467119	
17.884	-5.73718	0.448926	
17.6786	-5.19892	0.44533	
18.6696	-6.27231	0.445062	
18.5777	-6.43462	0.42822	
17.8904	-5.5996	0.369952	
18.8062	-7.46037	0.363503	
18.7268	-6.56938	0.344942	
25.7839	-0.713394	6.36399	
27.1997	-6.76461	4.04778	
26.4541	-6.67994	3.88841	
26.3498	-3.69628	3.87567	
26.456	-5.94009	3.85118	
25.5107	-7.25552	3.61462	
26.1255	-5.98726	3.70215	
26.1932	-3.69828	3.70828	
26.1825	-7.14116	3.68981	
25.8149	-6.66533	3.63166	
25.7569	-6.701	3.55512	
25.4548	-6.52803	3.44511	
24.2291	-2.78573	3.18101	
23.3496	-5.05717	2.92048	
22.9448	-6.48515	2.72888	
20.4008	-5.08319	1.55101	
19.0413	-5.09759	1.40527	
18.3535	-5.08899	0.425778	
18.7631	-5.30963	0.36348	
18.6268	-5.21826	0.34679	
19.3555	-4.60362	0.346873	
18.4846	-5.10748	0.329832	
19.0782	-1.79481	0.318922	
18.1348	-4.86263	0.293899	
19.6732	-3.98382	0.29546	
18.8705	-1.667	0.2847	
18.1795	-4.91284	0.279156	
18.6897	-1.58171	0.267931	
19.1616	-4.28152	0.259992	
19.4255	-3.91144	0.257668	
19.0154	-4.18804	0.238098	
25.725	2.25714	6.31831	
26.5547	5.41244	3.52204	
30.8221	8.38222	3.90753	
30.2623	8.31644	3.63432	
21.7132	3.72895	2.62179	
30.1919	8.35132	3.59674	
35.0455	8.22646	4.12793	
21.7775	3.77871	2.58602	
22.6805	2.24557	2.66923	
20.9113	1.60155	2.44969	
21.7563	3.09994	2.40436	
23.3215	4.65181	1.90675	
20.7863	3.17394	0.805193	
25.9222	11.0664	7.18817	
26.3982	11.497	6.96469	
26.432	11.4677	6.90226	
36.978	13.6441	8.50278	
25.7706	10.3058	3.82113	
27.0255	-8.51262	4.02286	
26.1954	-7.13938	3.69134	
24.3194	-8.42033	3.32573	
24.3853	-7.32114	3.33244	
24.1196	-8.96639	3.08348	
24.4049	-7.30692	3.11758	
18.7232	-8.17522	1.86996	
18.8468	-8.30005	1.86506	
18.842	-8.26481	1.8649	
18.9813	-8.9627	1.82751	
18.8977	-8.88682	1.81988	
19.0235	-5.07091	1.41361	
20.1158	-9.58715	0.854145	
17.8947	-7.38219	0.746515	
18.3093	-8.01767	0.727017	
19.8048	-9.32337	0.756112	
19.9765	-9.49946	0.657276	
18.6064	-6.32032	0.569507	
17.7418	-6.86527	0.539253	
17.7646	-5.74211	0.536688	
19.6876	-9.45509	0.563468	
18.0411	-5.92016	0.52683	
17.7415	-6.83461	0.493272	
17.8527	-5.72726	0.492001	
18.9379	-8.13739	0.496926	
17.6429	-5.22158	0.473318	
19.5604	-9.74967	0.493125	
18.6045	-6.288	0.473153	
17.7201	-5.29353	0.459114	
17.6759	-5.21734	0.443494	
19.8097	-8.7543	0.441633	
18.6018	-6.43428	0.426007	
18.6126	-6.25893	0.425119	
17.8388	-5.58305	0.383848	
19.2314	-7.70253	0.36644	
18.851	-6.5625	0.363118	
25.7648	-0.706009	6.31319	
27.2325	-6.78851	4.05287	
27.0162	-6.77853	3.99704	
26.2204	-5.81689	3.83376	
26.3965	-3.72106	3.85625	
26.3102	-6.07265	3.82133	
26.1973	-3.71358	3.68788	
25.7619	-6.73752	3.56152	
25.6266	-6.56272	3.51987	
25.4444	-6.53517	3.42865	
23.7157	-5.17211	3.05191	
21.916	-1.13731	2.66353	
21.5827	-0.981127	2.62424	
20.9148	-2.74955	2.43643	
20.6898	-2.60602	2.41194	
19.7807	-4.91157	1.70833	
19.7624	-4.73275	1.70619	
20.3945	-5.09985	1.54181	
19.3068	-4.5834	0.343993	
18.811	-1.64388	0.283961	
19.5265	-3.90416	0.276842	
18.6853	-1.58141	0.267375	
19.1286	-4.28505	0.259308	
18.6944	-1.53357	0.251677	
19.0943	-4.24244	0.223732	
