# X	Y	Z
23.6982	-7.47202	3.49123	
20.6489	-6.99276	2.86487	
20.6687	-7.49724	2.67653	
20.2309	-6.19835	2.43479	
20.2422	-6.55089	2.4181	
19.9988	-6.97916	2.3012	
15.1426	-6.65324	1.53402	
15.2663	-6.89922	1.52986	
15.0219	-5.9019	1.51441	
15.2392	-6.96846	1.51322	
15.8598	-7.2926	0.884961	
15.6516	-6.87189	0.850067	
15.8227	-7.24231	0.727171	
15.197	-6.09842	0.682287	
15.7088	-7.10597	0.668613	
15.5628	-6.63572	0.65044	
15.7788	-7.23237	0.592519	
15.6471	-7.038	0.547814	
15.6014	-6.98894	0.519587	
14.9516	-5.61886	0.504265	
14.7794	-4.62465	0.496662	
15.2886	-5.96333	0.492882	
15.6803	-6.69589	0.483288	
14.8075	-4.58999	0.47106	
15.4345	-6.42585	0.467261	
14.9021	-5.56277	0.46834	
15.1143	-5.2504	0.469863	
15.3998	-6.38419	0.454535	
14.7913	-4.76669	0.448854	
14.666	-4.19795	0.443595	
15.6898	-6.68679	0.444289	
15.6425	-6.63771	0.443705	
15.4926	-6.46732	0.4427	
14.8195	-4.58168	0.43424	
14.5904	-4.12357	0.431798	
14.782	-4.75084	0.424915	
15.1027	-5.03451	0.415659	
14.6556	-4.40832	0.371399	
15.159	-5.79225	0.363571	
15.1847	-5.127	0.349912	
21.3716	-0.510698	5.24629	
23.8026	-5.81126	3.55906	
22.8198	-5.64169	3.37079	
22.4456	-3.04793	3.3223	
22.2594	-4.86656	3.26123	
21.935	-6.10759	3.12534	
21.814	-4.86111	3.11174	
22.2748	-3.04324	3.1753	
22.161	-5.90434	3.14501	
21.012	-5.25977	2.97688	
20.9338	-5.27915	2.91245	
20.7473	-5.15706	2.83317	
19.5781	-2.12854	2.59849	
19.2946	-4.03705	2.44328	
21.2485	-5.93737	2.54708	
16.3435	-3.89804	1.29379	
14.8848	-3.78534	1.15643	
14.5904	-3.26038	0.348085	
15.2527	-1.31657	0.323527	
14.8001	-2.80242	0.310827	
15.2782	-1.24039	0.297831	
15.1956	-1.18088	0.285615	
14.5908	-3.06391	0.285797	
14.6728	-2.76185	0.281404	
14.5425	-3.00943	0.266464	
21.571	1.92798	5.26846	
28.4852	5.79438	3.77491	
23.0409	6.26331	2.95522	
23.1667	6.36341	2.81727	
34.5231	5.83118	4.10787	
23.3417	6.45284	2.81502	
24.9819	5.87845	2.98165	
33.0356	5.64668	3.86759	
24.3204	2.37216	2.86118	
20.0063	1.53355	2.35916	
35.1839	4.8687	3.81393	
21.8702	4.37042	1.80009	
18.2076	2.80352	0.734596	
20.0004	8.46621	5.52425	
20.1268	8.68889	5.29126	
20.1067	8.64688	5.23281	
24.2996	8.90096	5.56478	
20.9003	8.31311	3.12296	
23.6982	-7.47202	3.49123	
20.6489	-6.99276	2.86487	
20.6687	-7.49724	2.67653	
20.2309	-6.19835	2.43479	
20.2422	-6.55089	2.4181	
19.9988	-6.97916	2.3012	
15.1426	-6.65324	1.53402	
15.2663	-6.89922	1.52986	
15.0219	-5.9019	1.51441	
15.2392	-6.96846	1.51322	
15.8598	-7.2926	0.884961	
15.6516	-6.87189	0.850067	
15.8227	-7.24231	0.727171	
15.197	-6.09842	0.682287	
15.7088	-7.10597	0.668613	
15.5628	-6.63572	0.65044	
15.7788	-7.23237	0.592519	
15.6471	-7.038	0.547814	
