# X	Y	Z
2.9262	0.413192	0.513633	
2.93699	0.422723	0.513083	
3.02904	0.304585	0.465384	
2.7413	0.403998	0.405452	
2.72877	0.408811	0.403859	
3.22114	0.519745	0.468683	
2.54383	0.457374	0.38575	
2.48377	0.461446	0.37888	
2.9795	0.654766	0.435866	
2.93529	0.643041	0.426027	
2.98816	0.566019	0.432577	
2.93243	0.64338	0.424873	
2.95333	0.615783	0.427841	
3.09381	0.507081	0.440327	
3.34449	0.484233	0.463389	
2.93248	0.642156	0.42265	
2.8688	0.625302	0.411589	
2.95526	0.536373	0.415408	
2.82263	0.558779	0.382162	
2.82417	0.559923	0.382161	
2.96648	0.761422	0.453585	
2.97556	0.683775	0.4502	
2.9262	0.413192	0.513633	
2.93699	0.422723	0.513083	
3.02904	0.304585	0.465384	
2.7413	0.403998	0.405452	
2.72877	0.408811	0.403859	
3.22114	0.519745	0.468683	
2.54383	0.457374	0.38575	
2.48377	0.461446	0.37888	
2.9795	0.654766	0.435866	
2.93529	0.643041	0.426027	
2.98816	0.566019	0.432577	
2.93243	0.64338	0.424873	
2.95333	0.615783	0.427841	
3.09381	0.507081	0.440327	
3.34449	0.484233	0.463389	
2.93248	0.642156	0.42265	
2.8688	0.625302	0.411589	
2.95526	0.536373	0.415408	
2.82263	0.558779	0.382162	
2.82417	0.559923	0.382161	
2.96884	0.692631	0.461844	
2.96648	0.761422	0.453585	
2.97556	0.683775	0.4502	
2.92784	0.413048	0.514237	
2.93901	0.422716	0.514023	
2.98785	0.31587	0.457283	
2.8807	0.365949	0.432568	
2.77841	0.404609	0.416099	
2.5561	0.456385	0.387177	
2.49006	0.461082	0.379607	
2.74024	0.404293	0.405155	
2.72835	0.408931	0.403615	
3.22277	0.519641	0.468569	
2.97821	0.653516	0.43574	
2.93253	0.643497	0.424891	
2.99083	0.567177	0.430986	
2.94949	0.613634	0.427235	
2.95346	0.615745	0.427892	
2.94872	0.615	0.426214	
3.09401	0.507097	0.439827	
2.98851	0.568783	0.428018	
3.34579	0.484713	0.46306	
3.11584	0.511173	0.441175	
2.89971	0.579396	0.418541	
3.05614	0.500457	0.426927	
2.8227	0.558796	0.382127	
2.82422	0.559923	0.382133	
2.96657	0.761506	0.4537	
2.97568	0.683839	0.450027	
2.92677	0.412948	0.513844	
2.93928	0.423059	0.514377	
2.97655	0.295611	0.45583	
2.99089	0.287858	0.455906	
2.55825	0.456192	0.387473	
3.07383	0.584829	0.455621	
3.22204	0.519447	0.470462	
2.97881	0.654039	0.435708	
2.9362	0.643245	0.426198	
2.93227	0.643899	0.424511	
2.99147	0.567786	0.430279	
2.95054	0.615517	0.426673	
2.98759	0.568828	0.427746	
3.34934	0.484891	0.4624	
2.89985	0.579551	0.418381	
2.95925	0.537563	0.414226	
2.82227	0.558628	0.382315	
2.97313	0.696589	0.464251	
2.96695	0.762078	0.453228	
2.97534	0.683502	0.449704	
2.8091	0.634087	0.402622	
2.92661	0.413076	0.51384	
2.94307	0.422332	0.51587	
2.98338	0.318657	0.456449	
2.868	0.37058	0.434765	
3.19535	0.466701	0.476524	
2.37967	0.466614	0.36529	
2.82112	0.377535	0.421981	
2.83211	0.37527	0.423348	
2.81225	0.380446	0.420797	
2.8444	0.375995	0.424981	
2.83692	0.365369	0.423546	
2.81369	0.377197	0.420672	
2.8476	0.360319	0.424482	
2.85736	0.357001	0.426591	
2.83535	0.38053	0.424113	
2.79289	0.38353	0.418245	
2.77945	0.403352	0.415817	
2.79166	0.398824	0.417127	
2.83453	0.365479	0.423008	
2.80462	0.374361	0.417743	
2.56134	0.455944	0.387783	
2.49128	0.46101	0.37975	
2.88371	0.339009	0.42652	
2.87503	0.336298	0.425242	
2.88943	0.337893	0.426805	
2.73175	0.407828	0.404841	
3.21937	0.518822	0.470362	
2.97744	0.653131	0.435825	
2.96404	0.67389	0.432602	
2.96217	0.633912	0.430404	
2.93237	0.643904	0.424543	
2.99191	0.568213	0.43032	
2.94779	0.613224	0.426758	
2.93448	0.646224	0.424392	
2.94589	0.614236	0.425589	
3.09954	0.507849	0.439543	
2.98687	0.568983	0.427353	
2.93139	0.642237	0.422422	
3.11494	0.511514	0.440206	
2.89997	0.579647	0.418502	
3.08091	0.481573	0.429293	
2.86304	0.624817	0.406273	
2.96077	0.538069	0.414588	
2.94096	0.692079	0.491916	
2.97273	0.696034	0.464169	
2.97059	0.694045	0.462327	
2.96675	0.761752	0.453706	
2.98322	0.318896	0.456457	
2.98552	0.319535	0.456677	
2.92626	0.324348	0.445986	
2.92898	0.412559	0.51456	
2.9448	0.422335	0.516819	
3.20266	0.467262	0.477102	
2.37617	0.466751	0.364842	
3.21401	0.517593	0.47031	
2.99864	0.384089	0.444317	
2.76246	0.419253	0.414345	
2.56587	0.455541	0.3884	
2.48799	0.46119	0.379398	
2.72949	0.408837	0.404589	
3.09992	0.507917	0.439342	
3.35432	0.485647	0.462944	
2.97609	0.68412	0.449911	
2.97631	0.652129	0.436017	
2.9633	0.673263	0.43283	
2.98491	0.626252	0.435398	
2.96328	0.673298	0.430294	
2.96353	0.633994	0.430407	
2.93198	0.643587	0.424631	
2.99319	0.568659	0.430747	
2.94704	0.612347	0.426641	
2.96073	0.587232	0.427027	
2.93431	0.645911	0.424043	
2.85935	0.64266	0.414479	
2.9342	0.611363	0.423115	
2.93028	0.642521	0.421962	
2.89981	0.579493	0.418344	
2.95864	0.537535	0.414485	
2.94072	0.691925	0.491841	
2.9728	0.696174	0.463919	
2.97039	0.694097	0.462546	
2.96707	0.76198	0.453067	
2.98972	0.314773	0.457729	
2.99142	0.318582	0.457671	
2.92836	0.323312	0.447626	
2.98349	0.317825	0.456137	
2.91857	0.328664	0.443565	
2.92587	0.269006	0.441604	
2.95477	0.284613	0.448272	
2.86997	0.351216	0.434419	
2.92595	0.268771	0.440893	
2.88982	0.315893	0.434922	
2.87501	0.341999	0.432874	
2.91844	0.271978	0.438407	
2.88265	0.318581	0.429024	
2.88606	0.288456	0.429747	
2.92921	0.413003	0.514921	
2.94279	0.422684	0.51595	
3.17777	0.466627	0.472815	
2.81587	0.394154	0.422945	
2.78175	0.403767	0.418396	
