1547674884.984510907	4.8443e-05	8.79464e-05	2.64119e-06	0	0	0	1
1547674884.997151222	3.57624e-05	9.18861e-05	1.21783e-05	0	0	0	1
1547674885.013751576	0.000109204	0.000166228	4.17182e-05	0	0	0	1
1547674885.031912015	0.000101913	0.000153419	5.03074e-05	0	0	0	1
1547674885.046919391	0.000102737	0.000151728	6.08568e-05	0	0	0	1
1547674885.078886637	0.000125078	0.000151458	5.40847e-05	0	0	0	1
1547674885.080506907	7.98447e-05	0.000117367	-9.83722e-05	0.000172633	0	0	1
1547674885.098403073	8.43175e-05	0.000117353	-4.08765e-05	0	0	0	1
1547674885.113365529	9.52353e-05	0.00014327	3.67346e-06	0	0	0	1
1547674885.129726718	0.000100697	0.000148529	3.29619e-05	0	0	0	1
1547674885.146441798	0.000102545	0.000140936	-6.54512e-05	0	0	0	1
1547674885.164884209	9.45876e-05	0.000143554	-2.52733e-05	0	0	0	1
1547674885.179889127	0.000106676	0.000154602	1.20406e-05	0	0	0	1
1547674885.196666800	0.000146646	0.000198473	3.07974e-05	0	0	0	1
1547674885.213067609	9.67481e-05	0.000166057	1.60076e-05	0	0	0	1
1547674885.230478781	0.000112571	0.000197118	6.36184e-05	0	0	0	1
1547674885.246488238	-3.63713e-05	0.000123329	5.0233e-05	0	0	0	1
1547674885.264382986	-4.59807e-05	0.000126949	6.36289e-05	0	0	0	1
1547674885.280582963	-4.60787e-05	9.70824e-05	5.52649e-05	0	0	0	1
1547674885.298054401	-5.54758e-05	0.000102289	6.10248e-05	0	0	0	1
1547674885.312917666	2.91865e-05	0.000106457	3.79281e-05	0	0	0	1
1547674885.330928465	-2.24634e-05	0.000100344	4.11982e-05	0	0	0	1
1547674885.346690589	-2.3817e-05	9.59172e-05	4.07981e-05	0	0	0	1
1547674885.363689198	0.000117618	0.000245331	4.00527e-05	0	0	0	1
1547674885.379677808	2.72261e-05	0.000182703	8.97008e-06	0	0	0	1
1547674885.396787670	4.62619e-05	0.00018332	4.2321e-06	0	0	0	1
1547674885.413760488	7.37981e-05	0.000175216	5.11093e-06	0	0	0	1
1547674885.431733806	0.000188087	0.000229015	7.62925e-05	0	0	0	1
1547674885.445930409	5.1596e-05	0.000117623	-0.000219008	0.000211432	-0.000172633	0.00012207	1
1547674885.463109737	7.15689e-05	0.000194882	-4.82138e-05	0	0	0	1
1547674885.481250154	5.24085e-05	0.000169086	-2.58486e-05	0	0	0	1
1547674885.496403420	8.83933e-05	0.000216552	4.28228e-05	0	0	0	1
1547674885.513809617	8.51803e-05	0.000197841	4.34145e-05	0	0	0	1
1547674885.530148279	6.88951e-05	0.000241743	-0.000181803	0.000244141	0	0	1
1547674885.549591828	4.09687e-05	0.000166761	-0.000155164	0	0	0	1
1547674885.564819538	9.1843e-05	0.000149555	-0.000109751	0	0	0	1
1547674885.580475616	8.82604e-05	0.000154953	-7.468e-05	0	0	0	1
1547674885.597409024	0.000125089	0.000152184	-6.19486e-05	0	0	0	1
1547674885.614610344	0.000170698	0.000179815	-3.50725e-05	0	0	0	1
1547674885.630135779	0.000148513	0.000188037	-1.70021e-06	0	0	0	1
1547674885.647226065	0.000233541	0.000211052	1.09999e-05	0	0	0	1
1547674885.663375535	0.000238932	0.000240287	0.000111947	0	0	0	1
1547674885.681083823	0.00031845	0.00025661	0.000134456	0	0	0	1
1547674885.696464060	0.000368401	0.000299554	0.000153462	0	0	0	1
1547674885.714147819	0.000277377	0.00027098	0.000137368	0	0	0	1
1547674885.730051577	0.000268563	0.000321188	0.000176622	0	0	0	1
1547674885.747987662	0.000238098	0.000259951	0.000151382	0	0	0	1
1547674885.763044561	0.000165725	0.000225328	0.000189749	0	0	0	1
1547674885.781331692	0.000152703	0.00021454	0.000147539	0	0	0	1
1547674885.796537112	0.000171331	0.000177946	0.000177101	0	0	0	1
1547674885.815043191	0.000191728	0.000170976	8.57406e-05	0	0	0	1
1547674885.830365781	0.000153086	0.000166472	4.58708e-05	0	0	0	1
1547674885.847107900	0.000125626	0.000147492	4.60235e-05	0	0	0	1
1547674885.865050322	0.000146546	0.00017872	5.47402e-05	0	0	0	1
1547674885.881787272	5.19911e-05	0.000124676	4.07393e-05	0	0	0	1
1547674885.896642599	6.43391e-05	0.000129547	5.77893e-05	0	0	0	1
1547674885.913905178	0.000112154	0.000129523	6.99662e-05	0	0	0	1
1547674885.930113044	0.000141516	0.00017035	0.000116233	0	0	0	1
1547674885.949098403	0.000149734	0.000150702	0.000118643	0	0	0	1
1547674885.962751216	0.000193308	0.000188382	0.000179131	0	0	0	1
1547674885.980462015	0.000183588	0.00017297	0.000156932	0	0	0	1
1547674885.996895025	0.000171533	0.000165198	0.000126975	0	0	0	1
1547674886.013324439	0.000142462	0.000150097	0.000133872	0	0	0	1
1547674886.030691283	0.000147319	0.000146731	0.000128781	0	0	0	1
1547674886.046498149	-3.92965e-05	7.84352e-05	7.85926e-05	0	0	0	1
1547674886.063311403	0.000418315	0.000295594	0.000178013	0	0	0	1
1547674886.080820877	0.000266119	0.000252047	0.000162522	0	0	0	1
1547674886.096870736	0.000326927	0.000242461	0.000112709	0	0	0	1
1547674886.113959556	0.000286352	0.000234681	9.94851e-05	0	0	0	1
1547674886.132841271	0.000224125	0.000235934	0.000110489	0	0	0	1
1547674886.146659137	0.000212299	0.000229636	9.4373e-05	0	0	0	1
1547674886.163562339	0.000209202	0.000219518	0.000113699	0	0	0	1
1547674886.180500913	-6.99852e-06	0.00016099	6.23688e-05	0	0	0	1
1547674886.199970122	-3.33451e-05	0.000142294	6.23178e-05	0	0	0	1
1547674886.213637055	-5.36012e-05	0.000110159	6.18711e-05	0	0	0	1
1547674886.231660776	-5.29485e-05	9.22207e-05	2.10858e-05	0	0	0	1
