1542311071.905249248	19	-0.483217	0.0069734	2.46906	-0.996888	0.00627255	-0.0445937	-0.0646976	
1542311071.970649440	19	-0.499723	0.00708665	2.4152	-0.987174	-0.00360625	-0.154989	0.038131	
1542311072.041559552	19	-0.501135	0.0144498	2.28315	0.997428	-0.00857607	0.0534901	0.0469307	
1542311072.098854240	19	-0.503953	0.00337132	2.21935	-0.995796	0.00633651	-0.0723442	-0.0558213	
1542311072.160194112	19	-0.499926	0.0219491	2.11585	-0.983828	-0.00608972	-0.174272	0.0409238	
1542311072.220714400	19	-0.499747	0.0158568	2.01483	-0.981465	-0.00255934	-0.190366	0.0219125	
1542311072.283058528	19	-0.513176	0.0219107	1.96024	0.99587	-0.00354086	0.0879613	0.0221947	
1542311072.348244640	19	-0.515661	0.0214702	1.87149	-0.990796	-0.00821379	-0.124932	0.0514594	
1542311072.407726432	19	-0.521419	0.0238045	1.74647	-0.995368	-0.00360547	-0.0937254	0.0211036	
1542311072.468043072	19	-0.519705	0.0206157	1.6713	-0.994927	-0.00144331	-0.0986335	0.0197433	
1542311072.526338784	19	-0.523082	0.0280464	1.57664	-0.991651	-0.000375266	-0.127956	0.0159896	
1542311072.586139968	19	-0.525245	0.0325454	1.46939	-0.99532	-0.00301278	-0.0933462	0.0248251	
1542311072.642208608	19	-0.542213	0.039959	1.41338	-0.991799	-0.00454235	-0.125758	0.0223236	
1542311072.699700320	19	-0.540278	0.0477741	1.28942	-0.996469	0.00103059	-0.0837754	0.00546527	
1542311072.760818144	19	-0.549383	0.0491311	1.21392	-0.995866	0.00137846	-0.0904835	0.00786078	
1542311073.667565984	17	0.700999	-0.0259452	2.73898	0.999648	0.0110114	-0.0077955	-0.0228384	
1542311073.726654784	17	0.684308	-0.0252837	2.68477	0.997864	0.00233255	-0.0444567	-0.0478098	
1542311073.795145120	17	0.661002	-0.0198097	2.58737	0.999552	0.0127631	-0.026183	-0.00686984	
1542311073.857854016	17	0.622588	-0.00296234	2.53293	0.979698	0.0167405	-0.198321	0.0240732	
1542311073.979194976	17	0.279845	0.00610777	2.37833	-0.99771	-0.0166495	-0.0630398	0.0179851	
1542311074.044213088	17	0.133304	-0.00180248	2.30915	0.993645	0.020797	-0.105394	0.0335954	
